시장명,시장유형,소재지도로명주소,소재지지번주소,시장개설주기,위도,경도,점포수,취급품목,사용가능상품권,홈페이지주소,공중화장실보유여부,주차장보유여부,개설년도,전화번호,데이터기준일자,
무극시장,오일장,충청북도 음성군 금왕읍 무극로308번길 12-2,충청북도 음성군 금왕읍 무극리 77-17,5일 10일,36.9926731,127.5963681,87,채소  청과  의류  잡화 등,온누리상품권(일부점포제외)  농촌사랑상품권(노점제외),,Y,Y,1950,043-881-8778,2017-04-30,
대소시장,오일장,충청북도 음성군 대소면 오태로 104,충청북도 음성군 대소면 오산리 127-14,3일 8일,36.9683641,127.4866621,104,채소  청과  의류  잡화 등,온누리상품권(일부점포제외)  농촌사랑상품권(노점제외),,Y,Y,1964,043-881-7261,2017-04-30,
삼성시장,오일장,충청북도 음성군 삼성면 대성로 615,충청북도 음성군 삼성면 덕정리 525-18,1일 6일,37.0186221,127.4984361,60,채소  청과  의류  잡화 등,온누리상품권(일부점포제외)  농촌사랑상품권(노점제외),,Y,Y,1960,043-883-7412,2017-04-30,
감곡시장,오일장,충청북도 음성군 감곡면 장감로132번길 22,충청북도 음성군 감곡면 왕장리 525-8,3일 8일,37.1181941,127.6399871,60,채소  청과  의류  잡화 등,온누리상품권(일부점포제외)  농촌사랑상품권(노점제외),,Y,Y,1964,043-882-2110,2017-04-30,
화개장터,상설,경상남도 하동군 화개면 쌍계로 15,경상남도 하동군 화개면 탑리 726-46,매일,35.111587,127.372776,115,"약초, 잡화 등",하동사랑상품권,,Y,Y,2000,,2017-05-22,
악양공설시장,오일장,경상남도 하동군 악양면 악양동로 368,경상남도 하동군 악양면 정서리 271-7,1일+6일,35.093964,127.423827,12,"전통식품, 차 등",하동사랑상품권,,Y,Y,1960,,2017-05-22,
횡천공설시장,오일장,경상남도 하동군 횡천면 문화2길 24,경상남도 하동군 횡천면 횡천리 507-2,5일+10일,35.063227,127.483869,19,"농산물, 어물, 잡화 등",하동사랑상품권,,Y,Y,1965,,2017-05-22,
계천공설시장,오일장,경상남도 하동군 금남면 섬진강대로977,경상남도 하동군 금남면 계천리 355-3,5일+10일+30일,34.594578,127.483448,22,"농산물, 어물, 잡화 등",하동사랑상품권,,Y,Y,1962,055-882-1064,2017-05-22,
진교공설시장,상설,경상남도 하동군 진교면 선창길 24,경상남도 하동군 진교면 진교리 302-4,3일+8일,35.013703,127.541481,62,"농산물, 어물, 잡화 등",하동사랑상품권,,Y,Y,1955,,2017-05-22,
하동공설시장,상설,경상남도 하동군 하동읍 시장1길 16-5,경상남도 하동군 하동읍 읍내리 252-1,매일,35.041015,127.445367,164,"농산물, 어물, 잡화 등","온누리상품권, 하동사랑상품권",,Y,Y,1977,055-884-2312,2017-05-22,
북천공설시장,오일장,경상남도 하동군 북천면 경서대로 2439-1,경상남도 하동군 북천면 직전리 597-1,4일+9일,35.064889,127.533052,11,"농산물, 어물, 잡화 등",하동사랑상품권,,Y,Y,1949,055-884-6658,2017-05-22,
옥종공설시장,오일장,경상남도 하동군 옥종면 옥종시장길 5,경상남도 하동군 옥종면 청룡리 124-15,3일+8일,35.105516,127.524791,21,"농산물, 어물, 잡화 등",하동사랑상품권,,Y,Y,1953,,2017-05-22,
청호시장,상설,전라남도 목포시 석현로28,전라남도 목포시 석현동 1171,매일,34.815505,126.424503,180,"어류,수산물,가구류",온누리상품권,무,Y,Y,2005,061-284-4389,2017-05-15,
동부시장,상설,전라남도 목포시 동부로17,전라남도 목포시 용당동 1052,매일,34.805382,126.394363,320,"농산물,생필품,수산물, 잡화 등",온누리상품권,무,Y,Y,1972,061-276-5787,2017-05-15,
자유시장,상설,전라남도 목포시 자유로122,전라남도 목포시 산정동 1383,매일,34.793049,126.402962,168,농수산물,온누리상품권,무,Y,Y,1999,061-245-1615,2017-05-15,
종합수산시장,상설,전라남도 목포시 해안로279,전라남도 목포시 광동1가 4-13,매일,34.788394,126.391202,120,수산물,온누리상품권,무,Y,Y,2004,061-245-5096,2017-05-15,
중앙식료시장,상설,전라남도 목포시 호남로35,전라남도 목포시 남교동 88,매일,34.794900,126.382671,78,"농산물, 식료품",온누리상품권,무,Y,Y,1969,061-244-1555,2017-05-15,
항동시장,상설,전라남도 목포시 수강로3,전라남도 목포시 수강동1가 1외,매일,34.785321,126.385985,105,"농산물,생필품,수산물, 잡화 등",온누리상품권,무,Y,Y,2005,061-247-8272,2017-05-15,
신중앙시장,상설,전라남도 목포시 원산중앙로51,전라남도 목포시 산정동 1730,매일,34.809985,126.377414,82,"농산물,생필품,수산물, 잡화 등",온누리상품권,무,Y,Y,2009,061-273-1732,2017-05-15,
남광주시장,상설,광주광역시 동구 양림로 117(학동),광주광역시 동구 양림로 117,매일,35.1400127,126.9207289,238,"수산물,농산물,공산품(한복,의류,침구류,그릇 등)",온누리상품권,namgwangju.modoo.at/,Y,Y,2013,062-226-1101,2017-05-17,
남광주해뜨는시장,상설,광주광역시 동구 제봉로17번길 13-6(학동),광주광역시 동구 제봉로17번길 13-6,매일,35.1389307,126.9212973,53,"수산물,농축산물,식자재,의류,그릇 등",온누리상품권,namgwangsunrise.modoo.at/,Y,Y,1975,062-226-9051,2017-05-17,
산수시장,상설,광주광역시 동구 필문대로192번길 9(산수동),광주광역시 동구 필문대로192번길 9,매일,35.1536561,126.9304858,65,"건어물, 의류, 야채 등",온누리상품권,,N,N,2013,062-223-3844,2017-05-17,
대인시장,상설,광주광역시 동구 제봉로194번길 7-1(대인동),광주광역시 동구 제봉로194번길 7-1,매일,35.1540849,126.9167809,360,"농산물,수산물,축산물,의류,건어물,가공식품,잡화 등",온누리상품권,http://daeinmarket.modoo.at/,Y,Y,1976,062-223-3001,2017-05-17,
명지시장,상설,부산광역시 강서구 신포길17번길27(명지동),부산광역시 강서구 명지동1-377,매일,35.1127662,128.9316905,120,"농,축,수산물",온누리상품권,-,Y,Y,1945,051-271-2234,2017-05-16,
사덕시장,오일장,부산광역시 강서구 대저로277번길 9(대저1동),부산광역시 강서구 대저1동2343-20,"1일, 6일",35.212966,128.9826258,0,"농,수산물,건어물",-,,Y,N,1933,-,2017-05-16,
덕두시장,오일장,부산광역시 강서구 공항로 811번다길7(대저2동),부산광역시 강서구 대저2동2014-29,"4일, 9일",35.1794149,128.9562682,0,"농,수산물,건어물",-,-,Y,N,1940,-,2017-05-16,
남창옹기종기시장,장옥 및 노점형,울산광역시 울주군 온양읍 남창장터길 24,울산광역시 울주군 온양읍 남창리 146,상설+오일장,35.4166864963,129.282781666,55,"어물전,농산물,의류,신발,잡화,식당등",온누리상품권,,Y,Y,1916,052-238-3250,2017-05-01,
신흥시장,상설,인천광역시 중구 도원로 23-7,인천광역시 중구 선화동 1-10,매일,37.4666006394,126.636760178,66,"식품, 잡화, 의류",온누리상품권,,Y,Y,1961,032-885-9507,2017-05-12,
인천종합어시장,상설,인천광역시 중구 연안부두로 33번길 37,인천광역시 중구 항동7가 27,매일,37.4541369375,126.607164045,500,수산물,온누리상품권,http://www.asijang.com,Y,Y,1981,032-888-4241,2017-05-12,
감호시장,상설,경상북도 김천시 아랫장터1길 19-14,김천시 감호동 58,5일 10일,36.120654,128.129679,9,건어물소금 등,온누리상품권+김천사랑상품권,,N,N,1954,,2017-01-01,
부곡시장,상설,경상북도 김천시 부곡시장1길13,김천시 부곡동 409-1,5일 10일,36.125612,128.104397,25,잡화음식점 등,온누리상품권+김천사랑상품권,,Y,Y,1980,,2017-01-01,
중앙시장,상설,경상북도 김천시 중앙시장3길 3,김천시 모암동 157-19,5일 10일,36.119037,128.124954,50,의류잡화음식점 등,온누리상품권+김천사랑상품권,,N,N,1953,054-434-5055,2017-01-01,
평화시장,상설+오일장,경상북도 김천시 평화길 88,김천시 평화동 334-6,5일 10일,36.123764,128.111037,109,의류잡화농산물 등,온누리상품권+김천사랑상품권,,Y,Y,1978,054-431-2155,2017-01-01,
황금시장,상설+오일장,경상북도 김천시 황금시장4길 20,김천시 황금동 31-1,5일 10일,36.116664,128.125344,167,농산물 순대 잡화 등,온누리상품권+김천사랑상품권,www.goldsijang.com,Y,Y,1964,054-434-5785,2017-01-01,
묘산시장,상설+오일장,경상남도 합천군 묘산면 묘산로 158-2,경상남도 합천군 묘산면 산제리 41-5,"매일, 1일+6일",35.658831,128.113196,6,"잡화, 철물, 농산물 등",합천사랑상품권+온누리상품권,-,N,Y,1939,055-932-6026,2017-05-15,
가야시장,오일장,경상남도 합천군 가야면 가야시장로 67-1,경상남도 합천군 가야면 황산리 279-11,5일+10일,35.760336,128.13831,48,"잡화, 철물, 의류, 농산물 등",합천사랑상품권+온누리상품권,-,Y,Y,1942,055-932-7656,2017-05-15,
야로시장,오일장,경상남도 합천군 야로면 야로시장길 7-5,경상남도 합천군 야로면 구정리 273-4,2일+7일,35.706335,128.16857,32,"잡화, 철물, 의류, 농산물 등",합천사랑상품권+온누리상품권,-,Y,Y,1939,-,2017-05-15,
초계시장,상설+오일장,경상남도 합천군 초계면 초계중앙로 61,경상남도 합천군 초계면 초계리 50-1,"매일, 5일+10일",35.559347,128.26745,73,"잡화, 철물, 의류, 농산물 등",합천사랑상품권+온누리상품권,-,Y,Y,1930,-,2017-05-15,
삼가시장,상설+오일장,경상남도 합천군 삼가면 일부5길 1,경상남도 합천군 삼가면 일부리 921-1,"매일, 2일+7일",35.413177,128.122106,72,"잡화, 철물, 의류, 농산물 등",합천사랑상품권+온누리상품권,-,Y,Y,1950,055-931-7966,2017-05-15,
대병시장,오일장,경상남도 합천군 대병면 신성동길 6-14,경상남도 합천군 대병면 회양리 886-10,4일+9일,35.522436,128.015035,11,"잡화, 철물, 의류, 농산물 등",합천사랑상품권+온누리상품권,-,Y,Y,1986,055-933-7083,2017-05-15,
㈜합천시장,상설+오일장,경상남도 합천군 합천읍 옥산로 53,경상남도 합천군 합천읍 합천리 473-1,"매일, 3일+8일",35.568516,128.16067,159,"잡화, 철물, 의류, 농산물 등",합천사랑상품권+온누리상품권,-,Y,Y,1985,055-931-4944,2017-05-15,
고덕전통시장,상설,서울특별시 강동구 고덕로 83길 10,서울특별시 강동구 고덕동 210-3,매일,37.5577176,127.1689132,89,"과일,야채, 정육등",온누리상품권,-,N,N,1981,02-427-4567,2017-04-30,
고분다리전통시장,상설,서울특별시 강동구 천중로 32길 47,서울특별시 강동구 천호동 201-8,매일,37.5421968,127.1337898,83,"과일,야채, 정육등",온누리상품권,https://gobundari.modoo.at/,Y,Y,2011,02-6227-0046,2017-04-30,
길동복조리시장,상설,서울특별시 강동구 천중로 52길 50,서울특별시 강동구 길동397-3,매일,37.5386158,127.1433871,159,"과일,야채, 정육등",온누리상품권,http://blog.naver.com/gdsijang,N,N,2011,02-483-8280,2017-04-30,
둔촌역전통시장,상설,서울특별시 강동구 양재대로 91길 20,서울특별시 강동구 성내동 428-9,매일,37.5280192,127.1349584,123,"과일,야채, 정육등",온누리상품권,http://dunchonmarket.modoo.at/,N,N,2011,02-6052-5657,2017-04-30,
명일전통시장,상설,서울특별시 강동구 양재대로 138길 21,서울특별시 강동구 명일동 326-11,매일,37.5496729,127.1451686,85,"과일,야채, 정육등",온누리상품권,myungilmarket.modoo.at,N,N,2011,02-475-7095,2017-04-30,
성내전통시장,상설,서울특별시 강동구 천호대로 162길 65,서울특별시 강동구 성내동 144-16,매일,37.5339542,127.1278216,69,"과일,야채, 정육등",온누리상품권,http://blog.naver.com/seongnaemarket,N,N,2011,02-475-8272,2017-04-30,
암사종합시장,상설,서울특별시 강동구 상암로 11길 25,서울특별시 강동구 암사동 501-17,매일,37.550821,127.1288066,120,"과일,야채, 정육등",온누리상품권,http://amsamarket.com/,N,N,2006,02-442-1040,2017-04-30,
학익시장,상설,인천광역시 남구 한나루로 400,인천광역시 남구 학익동 270-3,매일,37.4431076,126.664998,55,,온누리상품권,,,,1962,,2017-03-20,
덕하시장,장옥 및 노점형,울산광역시 울주군 청량면 덕하장터길,울산광역시 울주군 청량면 상남리 578,상설+오일장,35.4914526356,129.306181736,63,"농산물,식당,잡화류",온누리상품권,,Y,Y,1916,,2017-05-01,
곡천시장,노점형,울산광역시 울주군 웅촌면 곡천동문길 20-22,울산광역시 울주군 웅촌면 곡천리 320-24,오일장,35.4656171126,129.209698685,8,"농산품,잡화점,야채,과일,노점품목 등",온누리상품권,,Y,Y,1932,,2017-05-01,
봉계시장,일반상가 및 노점형,울산광역시 울주군 두동면 계명3길 9,울산광역시 울주군 두동면 봉계리 525,상설+오일장,35.7133827997,129.1991746,18,"농산물,식당,잡화류",온누리상품권,,Y,Y,1941,,2017-05-01,
언양시장,일반상가,울산광역시 울주군 언양읍 장터1길 19,울산광역시 울주군 언양읍 남부리 137-24,상설+오일장,35.5639373882,129.125694047,192,"농산품,잡화점,야채,과일,노점품목 등",온누리상품권,http://alpsmarket.net/,Y,Y,2011,052-254-5728,2017-05-01,
언양공설시장,장옥 및 노점형,울산광역시 울주군 언양읍 남천로 20,울산광역시 울주군 언양읍 남부리 336-15번지 일원,상설+오일장,35.5630186464,129.125263946,57,"농산품,잡화점,야채,과일,노점품목 등",온누리상품권,http://alpsmarket.net/,Y,Y,1915,052-254-5728,2017-05-01,
언양종합상가시장,일반상가,울산광역시 울주군 언양읍 장터1길 22,울산광역시 울주군 언양읍 남부리 124-2,상설+오일장,35.5634966381,129.125955897,84,"어물전,농산물,의류,신발,잡화,식당등",온누리상품권,http://alpsmarket.net/,Y,Y,1988,052-254-5728,2017-05-01,
덕신1차시장,일반상가 및 노점형,울산광역시 울주군 온산읍 온덕1길 25,울산광역시 울주군 온산읍 덕신리1280-21,상설+오일장,35.4352443203,129.309350952,51,"어물전,농산물,의류,신발,잡화,식당등",온누리상품권,,N,Y,1991,,2017-05-01,
덕신2차시장,일반상가 및 노점형,울산광역시 울주군 온산읍 신온7길 79,울산광역시 울주군 온산읍 덕신리 429,상설+오일장,35.4293304457,129.310062759,24,"농산물,식당,잡화류",온누리상품권,,Y,Y,1992,,2017-05-01,
영암5일시장,오일장,전라남도 영암군 영암읍 동무리 17-3,,0일+5일,34.8005911,126.6999741,116,"의류,잡화,생선,야채 등",온누리상품권,http://tour.yeongam.go.kr,Y,Y,1964,061-470-2435,2017-05-04,
신북5일시장,오일장,전라남도 영암군 신북면 월평리 126-3,,3일+8일,34.8865281,126.6932561,39,"의류,잡화,생선,야채 등",없음,http://tour.yeongam.go.kr,Y,Y,1964,061-470-2435,2017-05-04,
천호시장,상설,서울특별시 강동구 구천면로205,서울특별시 강동구 천호동 421-1,"매일(둘째, 넷째 일요일 휴무)",37.5406128,127.1274272,42,"과일,야채, 정육등",온누리상품권,-,N,Y,1968,02-478-2191,2017-04-30,
천호신시장,상설,서울특별시 강동구 구천면로209,서울특별시 강동구 천호동 422-2,"매일(둘째, 넷째 일요일 휴무)",37.5408245,127.1276725,105,"과일,야채, 정육등",온누리상품권,-,N,Y,1971,02-485-0731,2017-04-30,
동서울시장,상설,서울특별시 강동구 올림픽로 80길 58,서울특별시 강동구 천호동 422-1,매일,37.5420749,127.1282373,46,"과일,야채, 정육등",온누리상품권,-,N,Y,1970,02-471-7275,2017-04-30,
